Date,Low,Open,Volume,High,Close,Adjusted_Close
17-03-1980,0.8085539937019348,0.0,1158040,0.8271409869194031,0.8178470134735107,0.4188249409198761
18-03-1980,0.814749002456665,0.0,1622063,0.8302389979362488,0.8271409869194031,0.4235844612121582
19-03-1980,0.8271409869194031,0.0,1367859,0.8426309823989868,0.8426309823989868,0.4315169751644134
20-03-1980,0.8395329713821411,0.0,3046412,0.8612179756164551,0.8395329713821411,0.4299305081367492
21-03-1980,0.8364350199699402,0.0,1020851,0.848825991153717,0.8364350199699402,0.4283440113067627
24-03-1980,0.8302389979362488,0.0,778752,0.8426309823989868,0.8302389979362488,0.4251710772514343
25-03-1980,0.8271409869194031,0.0,944186,0.8426309823989868,0.8302389979362488,0.4251710772514343
26-03-1980,0.8271409869194031,0.0,2332220,0.8426309823989868,0.8426309823989868,0.4315169751644134
27-03-1980,0.8116520047187805,0.0,770682,0.8302389979362488,0.8116520047187805,0.4156524538993835
28-03-1980,0.8302389979362488,0.0,459988,0.8426309823989868,0.8364350199699402,0.4283440113067627
31-03-1980,0.8364350199699402,0.0,250169,0.8519240021705627,0.8457289934158325,0.4331037402153015
01-04-1980,0.8457289934158325,0.0,201749,0.8612179756164551,0.8581200242042542,0.4394491910934448
02-04-1980,0.8581200242042542,0.0,758577,0.9045889973640442,0.8983929753303528,0.4600732922554016
03-04-1980,0.9014909863471984,0.0,1480839,0.9262740015983582,0.9169800281524658,0.4695916473865509
07-04-1980,0.9014909863471984,0.0,464023,0.9169800281524658,0.9014909863471984,0.4616596698760986
08-04-1980,0.8860009908676147,0.0,1355754,0.8952950239181519,0.8860009908676147,0.4537273049354553
09-04-1980,0.8860009908676147,0.0,347009,0.8860009908676147,0.8860009908676147,0.4537273049354553
10-04-1980,0.8921970129013062,0.0,314729,0.9045889973640442,0.8952950239181519,0.458486795425415
11-04-1980,0.9014909863471984,0.0,710157,0.9169800281524658,0.9045889973640442,0.4632464349269867
14-04-1980,0.8921970129013062,0.0,205784,0.8983929753303528,0.8921970129013062,0.4569002985954284
15-04-1980,0.8952950239181519,0.0,197714,0.9045889973640442,0.8983929753303528,0.4600732922554016
16-04-1980,0.9045889973640442,0.0,2134506,0.9169800281524658,0.9045889973640442,0.4632464349269867
17-04-1980,0.8921970129013062,0.0,1371894,0.8983929753303528,0.8983929753303528,0.4600732922554016
18-04-1980,0.8983929753303528,0.0,391393,0.90768700838089,0.8983929753303528,0.4600732922554016
