Date,Low,Open,Volume,High,Close,Adjusted_Close
21-02-1973,2.2560980319976807,0.0,756040,2.317073106765747,2.2637200355529785,1.1873328685760498
22-02-1973,2.27134108543396,0.0,180400,2.3399391174316406,2.286585092544556,1.1993263959884644
23-02-1973,2.294207096099853,0.0,186960,2.3323171138763428,2.309451103210449,1.2113193273544312
26-02-1973,2.309451103210449,0.0,280440,2.34756088256836,2.3399391174316406,1.2273105382919312
27-02-1973,2.248476028442383,0.0,490360,2.355182886123657,2.248476028442383,1.1793376207351685
28-02-1973,2.233232021331787,0.0,303400,2.309451103210449,2.294207096099853,1.214854717254639
01-03-1973,2.2637200355529785,0.0,164000,2.309451103210449,2.2637200355529785,1.198710322380066
02-03-1973,2.2103660106658936,0.0,359160,2.324695110321045,2.324695110321045,1.230998992919922
05-03-1973,2.317073106765747,0.0,62320,2.3399391174316406,2.324695110321045,1.230998992919922
06-03-1973,2.3323171138763428,0.0,190240,2.362804889678955,2.34756088256836,1.2431071996688845
07-03-1973,2.3399391174316406,0.0,375560,2.378048896789551,2.362804889678955,1.2511792182922363
08-03-1973,2.3856709003448486,0.0,552680,2.43140196800232,2.3932929039001465,1.2673239707946775
09-03-1973,2.362804889678955,0.0,98400,2.3932929039001465,2.378048896789551,1.2592511177062988
12-03-1973,2.355182886123657,0.0,65600,2.378048896789551,2.370426893234253,1.255215406417847
13-03-1973,2.355182886123657,0.0,285360,2.378048896789551,2.378048896789551,1.2592511177062988
14-03-1973,2.378048896789551,0.0,126280,2.408536911010742,2.3856709003448486,1.2632880210876465
15-03-1973,2.3932929039001465,0.0,103320,2.41615891456604,2.3932929039001465,1.2673239707946775
16-03-1973,2.309451103210449,0.0,352600,2.3856709003448486,2.317073106765747,1.2269632816314695
19-03-1973,2.27134108543396,0.0,106600,2.3399391174316406,2.278963088989258,1.2067824602127075
20-03-1973,2.278963088989258,0.0,91840,2.301829099655152,2.278963088989258,1.2067824602127075
21-03-1973,2.2560980319976807,0.0,147600,2.324695110321045,2.2560980319976807,1.1946746110916138
22-03-1973,2.195122003555298,0.0,226320,2.2256100177764893,2.202744007110596,1.166422724723816
23-03-1973,2.195122003555298,0.0,136120,2.2256100177764893,2.2179880142211914,1.1744942665100098
26-03-1973,2.195122003555298,0.0,195160,2.240854024887085,2.2256100177764893,1.1785296201705933
27-03-1973,2.248476028442383,0.0,85280,2.278963088989258,2.2637200355529785,1.198710322380066
28-03-1973,2.2560980319976807,0.0,93480,2.294207096099853,2.27134108543396,1.2027463912963867
29-03-1973,2.240854024887085,0.0,159080,2.278963088989258,2.27134108543396,1.2027463912963867
30-03-1973,2.2637200355529785,0.0,59040,2.286585092544556,2.2637200355529785,1.198710322380066
02-04-1973,2.233232021331787,0.0,114800,2.27134108543396,2.233232021331787,1.1825659275054932
03-04-1973,2.2179880142211914,0.0,164000,2.2637200355529785,2.2256100177764893,1.1785296201705933
04-04-1973,2.233232021331787,0.0,83640,2.2637200355529785,2.233232021331787,1.1825659275054932
05-04-1973,2.2103660106658936,0.0,136120,2.248476028442383,2.2103660106658936,1.170458197593689
